MHz;mV
2.79541016;0.00800043
2.79579163;0.00562973
2.7961731;0.0053916
2.79655457;0.00413879
2.79693604;0.00662106
2.7973175;0.00845498
2.79769897;0.00883282
2.79808044;0.01345684
2.79846191;0.01839622
2.79884338;0.01862602
2.79922485;0.01452416
2.79960632;0.00651504
2.79998779;0.00568753
2.80036926;0.00970395
2.80075073;0.01315193
2.8011322;0.01652443
2.80151367;0.0179099
2.80189514;0.01943387
2.80227661;0.01893931
2.80265808;0.01258528
2.80303955;0.00510076
2.80342102;0.00524373
2.80380249;0.01236163
2.80418396;0.01641627
2.80456543;0.0179619
2.8049469;0.01442888
2.80532837;0.00975004
2.80570984;0.00746609
2.80609131;0.0071728
2.80647278;0.01086202
2.80685425;0.01397707
2.80723572;0.0150258
2.80761719;0.01607663
2.80799866;0.01610679
2.80838013;0.01647743
2.8087616;0.01431425
2.80914307;0.01099086
2.80952454;0.01090656
2.80990601;0.00966412
2.81028748;0.00758591
2.81066895;0.00624329
2.81105042;0.00329682
2.81143188;0.00205361
2.81181335;0.00549574
2.81219482;0.00403185
2.81257629;0.00519544
2.81295776;0.01222273
2.81333923;0.01574232
2.8137207;0.01382602
2.81410217;0.01096593
2.81448364;0.01453499
2.81486511;0.02017995
2.81524658;0.02188828
2.81562805;0.01778981
2.81600952;0.01470734
2.81639099;0.01414326
2.81677246;0.0125237
2.81715393;0.01133516
2.8175354;0.01101882
2.81791687;0.01152851
2.81829834;0.01680182
2.81867981;0.02114647
2.81906128;0.02125328
2.81944275;0.01938612
2.81982422;0.0184291
2.82020569;0.01264547
2.82058716;0.00427474
2.82096863;0.00336985
2.8213501;0.01329304
2.82173157;0.01729319
2.82211304;0.01215346
2.82249451;0.00764357
2.82287598;0.00579317
2.82325745;0.00437036
2.82363892;0.00851678
2.82402039;0.01763427
2.82440186;0.02170636
2.82478333;0.021678
2.82516479;0.02040249
2.82554626;0.01487567
2.82592773;0.008366
2.8263092;0.00747726
2.82669067;0.01077696
2.82707214;0.01233534
2.82745361;0.01000628
2.82783508;0.00841955
2.82821655;0.01116814
2.82859802;0.01361879
2.82897949;0.0140516
2.82936096;0.01103579
2.82974243;0.00708342
2.8301239;0.00686648
2.83050537;0.00830795
2.83088684;0.00891343
2.83126831;0.01302667
2.83164978;0.01736283
2.83203125;0.04833815
2.83241272;0.1072744
2.83279419;0.1477764
2.83317566;0.173617
2.83355713;0.1737058
2.8339386;0.13244
2.83432007;0.08650949
2.83470154;0.04596289
2.83508301;0.02123146
2.83546448;0.01529051
2.83584595;0.01005218
2.83622742;0.00757486
2.83660889;0.00884613
2.83699036;0.00713587
2.83737183;0.00523172
2.8377533;0.00754206
2.83813477;0.00738843
2.83851624;0.00244896
2.83889771;0.00310691
2.83927917;0.00910461
2.83966064;0.01044992
2.84004211;0.01114624
2.84042358;0.01639826
2.84080505;0.01775462
2.84118652;0.01658869
2.84156799;0.0148877
2.84194946;0.01246623
2.84233093;0.01506058
2.8427124;0.01551273
2.84309387;0.0150995
2.84347534;0.01207484
2.84385681;0.01092408
2.84423828;0.01437339
2.84461975;0.01693152
2.84500122;0.01510504
2.84538269;0.01105554
2.84576416;0.00831593
2.84614563;0.00448397
2.8465271;0.00536178
2.84690857;0.00829609
2.84729004;0.01212905
2.84767151;0.01398094
2.84805298;0.01067713
2.84843445;0.00932957
2.84881592;0.01426896
2.84919739;0.01779459
2.84957886;0.02146924
2.84996033;0.02191031
2.8503418;0.02009321
2.85072327;0.0158483
2.85110474;0.01089359
2.85148621;0.01133282
2.85186768;0.01148086
2.85224915;0.01042382
2.85263062;0.00688593
2.85301208;0.00179271
2.85339355;0.00219529
2.85377502;0.00434105
2.85415649;0.01033891
2.85453796;0.0156928
2.85491943;0.0206827
2.8553009;0.01912837
2.85568237;0.01274455
2.85606384;0.01159416
2.85644531;0.0177436
2.85682678;0.01877728
2.85720825;0.01456776
2.85758972;0.00980705
2.85797119;0.00354904
2.85835266;0.00444792
2.85873413;0.00895374
2.8591156;0.01595178
2.85949707;0.02258639
2.85987854;0.0245228
2.86026001;0.02262794
2.86064148;0.02076193
2.86102295;0.01941795
2.86140442;0.01677432
2.86178589;0.01755304
2.86216736;0.01497683
2.86254883;0.00863096
2.8629303;0.0109536
2.86331177;0.01213827
2.86369324;0.00810764
2.86407471;0.00417847
2.86445618;0.00818489
2.86483765;0.0114426
2.86521912;0.01133434
2.86560059;0.01339678
2.86598206;0.01958953
2.86636353;0.02262853
2.866745;0.02173393
2.86712646;0.01822738
2.86750793;0.01433505
2.8678894;0.0112843
2.86827087;0.00742288
2.86865234;0.00700063
2.86903381;0.00785475
2.86941528;0.00550024
2.86979675;0.00396033
2.87017822;0.00199299
2.87055969;0.00395231
2.87094116;0.00467023
2.87132263;0.00831296
2.8717041;0.01289051
2.87208557;0.01737948
2.87246704;0.02198268
2.87284851;0.02352441
2.87322998;0.02237329
2.87361145;0.01704646
2.87399292;0.01043452
2.87437439;0.00668515
2.87475586;0.00544952
2.87513733;0.00575817
2.8755188;0.01247187
2.87590027;0.01873
2.87628174;0.02186343
2.87666321;0.0232576
2.87704468;0.01932037
2.87742615;0.01041919
2.87780762;0.00253201
2.87818909;0.00723396
2.87857056;0.01511487
2.87895203;0.01662369
2.8793335;0.01746286
2.87971497;0.01387361
2.88009644;0.00831824
2.88047791;0.0109985
2.88085938;0.01236547
2.88124084;0.01248398
2.88162231;0.01549525
2.88200378;0.01747665
2.88238525;0.01472066
2.88276672;0.00718941
2.88314819;0.00888347
2.88352966;0.01425272
2.88391113;0.01620376
2.8842926;0.01422785
2.88467407;0.00992995
2.88505554;0.0095745
2.88543701;0.00931499
2.88581848;0.00774274
2.88619995;0.0113733
2.88658142;0.01456722
2.88696289;0.01835747
2.88734436;0.01992835
2.88772583;0.01842356
2.8881073;0.01465579
2.88848877;0.00815283
2.88887024;0.00447856
2.88925171;0.00948789
2.88963318;0.01435177
2.89001465;0.01516016
2.89039612;0.01460345
2.89077759;0.01516574
2.89115906;0.01334623
2.89154053;0.00960426
2.891922;0.0047896
2.89230347;0.00800976
2.89268494;0.01459341
2.89306641;0.01550708
2.89344788;0.01240065
2.89382935;0.01100276
2.89421082;0.00666095
2.89459229;0.00292229
2.89497375;0.00596663
2.89535522;0.00887936
2.89573669;0.00793576
2.89611816;0.00664202
2.89649963;0.00402111
2.8968811;0.00549358
2.89726257;0.00992867
2.89764404;0.01210054
2.89802551;0.01758731
2.89840698;0.01953238
2.89878845;0.01774708
2.89916992;0.01885607
2.89955139;0.01674152
2.89993286;0.01133642
2.90031433;0.00749516
2.9006958;0.00618875
2.90107727;0.00525099
2.90145874;0.00406185
2.90184021;0.00435923
2.90222168;0.00934369
2.90260315;0.0094232
2.90298462;0.00489891
2.90336609;0.00344289
2.90374756;0.0051036
2.90412903;0.00527616
2.9045105;0.00245079
2.90489197;0.00796837
2.90527344;0.0129918
2.90565491;0.01859275
2.90603638;0.01968351
2.90641785;0.02205845
2.90679932;0.02049899
2.90718079;0.01636113
2.90756226;0.01537893
2.90794373;0.01707035
2.9083252;0.0161198
2.90870667;0.01256072
2.90908813;0.00923873
2.9094696;0.00307973
2.90985107;0.00584412
2.91023254;0.00891067
2.91061401;0.01265149
2.91099548;0.01717605
2.91137695;0.02036111
2.91175842;0.02055443
2.91213989;0.0187077
2.91252136;0.01695983
2.91290283;0.00939638
2.9132843;0.00546788
2.91366577;0.01550414
2.91404724;0.02486858
2.91442871;0.03103446
2.91481018;0.02859732
2.91519165;0.08668602
2.91557312;0.4730723
2.91595459;1.054406
2.91633606;1.282864
2.91671753;1.295825
2.917099;1.157937
2.91748047;0.6195515
2.91786194;0.1514122
2.91824341;0.02739874
2.91862488;0.01345163
2.91900635;0.01386572
2.91938782;0.01872745
2.91976929;0.02064692
2.92015076;0.02137244
2.92053223;0.0196654
2.9209137;0.01780427
2.92129517;0.01660896
2.92167664;0.01478974
2.92205811;0.01402213
2.92243958;0.01852815
2.92282104;0.02559522
2.92320251;0.02817664
2.92358398;0.02267462
2.92396545;0.01449099
2.92434692;0.01084808
2.92472839;0.01255229
2.92510986;0.01176416
2.92549133;0.00921229
2.9258728;0.0118087
2.92625427;0.01318453
2.92663574;0.01018865
2.92701721;0.00894234
2.92739868;0.01321313
2.92778015;0.01455492
2.92816162;0.01072341
2.92854309;0.00516218
2.92892456;0.00866969
2.92930603;0.01502906
2.9296875;0.01885992
2.93006897;0.02121554
2.93045044;0.02140397
2.93083191;0.01912117
2.93121338;0.01613882
2.93159485;0.0128394
2.93197632;0.00739247
2.93235779;0.00434099
2.93273926;0.00782211
2.93312073;0.01122052
2.9335022;0.01521868
2.93388367;0.02065926
2.93426514;0.02184458
2.93464661;0.01966012
2.93502808;0.01669571
2.93540955;0.01156985
2.93579102;0.00758116
2.93617249;0.01215638
2.93655396;0.01563265
2.93693542;0.01646297
2.93731689;0.01453982
2.93769836;0.0102729
2.93807983;0.00723122
2.9384613;0.00726965
2.93884277;0.00657951
2.93922424;0.00215317
2.93960571;0.0026242
2.93998718;0.00849862
2.94036865;0.01271311
2.94075012;0.01833403
2.94113159;0.02103885
2.94151306;0.02009889
2.94189453;0.01945661
2.942276;0.01840487
2.94265747;0.01607887
2.94303894;0.01463044
2.94342041;0.01308013
2.94380188;0.01051287
2.94418335;0.0096001
2.94456482;0.01237146
2.94494629;0.01646757
2.94532776;0.01910006
2.94570923;0.01895278
2.9460907;0.01396401
2.94647217;0.00537028
2.94685364;0.00740294
2.94723511;0.01689386
2.94761658;0.0227034
2.94799805;0.02284358
2.94837952;0.02063191
2.94876099;0.01656846
2.94914246;0.0124821
2.94952393;0.0104341
2.9499054;0.01017483
2.95028687;0.01094149
2.95066833;0.00911163
2.9510498;0.00412165
2.95143127;0.00212946
2.95181274;0.00724615
2.95219421;0.00998814
2.95257568;0.00911557
2.95295715;0.00634081
2.95333862;0.00284085
2.95372009;0.00206764
2.95410156;0.00571288
2.95448303;0.00881931
2.9548645;0.00952224
2.95524597;0.01216304
2.95562744;0.01465366
2.95600891;0.01429474
2.95639038;0.01159439
2.95677185;0.00854955
2.95715332;0.00475389
2.95753479;0.00165858
2.95791626;0.00509971
2.95829773;0.00692684
2.9586792;0.00690829
2.95906067;0.0039548
2.95944214;0.00189008
2.95982361;0.00201558
2.96020508;0.00555173
2.96058655;0.01261657
2.96096802;0.01891869
2.96134949;0.02089411
2.96173096;0.01527188
2.96211243;0.00541025
2.9624939;0.00537423
2.96287537;0.00851597
2.96325684;0.00635362
2.96363831;0.00553994
2.96401978;0.01393933
2.96440125;0.02170139
2.96478271;0.02362432
2.96516418;0.02246134
2.96554565;0.02461912
2.96592712;0.0233187
2.96630859;0.01760201
2.96669006;0.01283208
2.96707153;0.00877721
2.967453;0.00825431
2.96783447;0.00700057
2.96821594;0.00581281
2.96859741;0.00550607
2.96897888;0.00501272
2.96936035;0.00648463
2.96974182;0.00699804
2.97012329;0.00725066
2.97050476;0.00591899
2.97088623;0.00295031
2.9712677;0.0025106
2.97164917;0.00230042
2.97203064;0.00340048
2.97241211;0.0069452
2.97279358;0.01105394
2.97317505;0.01589559
2.97355652;0.01888018
2.97393799;0.01882233
2.97431946;0.01516654
2.97470093;0.01050671
2.9750824;0.00805138
2.97546387;0.0072572
2.97584534;0.00680361
2.97622681;0.00610183
2.97660828;0.00576615
2.97698975;0.00780875
2.97737122;0.00661482
2.97775269;0.00508124
2.97813416;0.01318131
2.97851563;0.01938546
2.97889709;0.02258654
2.97927856;0.01620144
2.97966003;0.00526128
2.9800415;0.00809848
2.98042297;0.01383075
2.98080444;0.01569585
2.98118591;0.01276978
2.98156738;0.01460799
2.98194885;0.01754446
2.98233032;0.01537142
2.98271179;0.01365568
2.98309326;0.01299835
2.98347473;0.01047412
2.9838562;0.00857192
2.98423767;0.00754669
2.98461914;0.00785384
2.98500061;0.01364696
2.98538208;0.01531617
2.98576355;0.01171467
2.98614502;0.00647525
2.98652649;0.00442599
2.98690796;0.0065385
2.98728943;0.00814677
2.9876709;0.01040718
2.98805237;0.01228189
2.98843384;0.00998992
2.98881531;0.00697985
2.98919678;0.01597375
2.98957825;0.02345566
2.98995972;0.02287408
2.99034119;0.01657879
2.99072266;0.00736946
2.99110413;0.00235264
2.9914856;0.00765506
2.99186707;0.00973462
2.99224854;0.00897471
2.99263;0.00675123
2.99301147;0.0049667
2.99339294;0.00735849
2.99377441;0.01372893
2.99415588;0.01796276
2.99453735;0.01962472
2.99491882;0.02056343
2.99530029;0.01854323
2.99568176;0.01679329
2.99606323;0.01948135
2.9964447;0.02224145
2.99682617;0.01872684
2.99720764;0.01156777
2.99758911;0.00960837
2.99797058;0.00786179
2.99835205;0.01393231
2.99873352;0.1155266
2.99911499;0.6160549
2.99949646;1.320612
2.99987793;1.565448
3.0002594;1.558271
3.00064087;1.357123
3.00102234;0.6776141
3.00140381;0.1260422
3.00178528;0.02344021
3.00216675;0.02150581
3.00254822;0.01694938
3.00292969;0.01307286
3.00331116;0.01235058
3.00369263;0.01639225
3.0040741;0.02116382
3.00445557;0.02535138
3.00483704;0.02559434
3.00521851;0.02352961
3.00559998;0.01825646
3.00598145;0.01418203
3.00636292;0.01970086
3.00674438;0.02173429
3.00712585;0.02232127
3.00750732;0.01879022
3.00788879;0.01110653
3.00827026;0.00436052
3.00865173;0.00742054
3.0090332;0.01143168
3.00941467;0.01377089
3.00979614;0.01545133
3.01017761;0.01443127
3.01055908;0.01278307
3.01094055;0.0108992
3.01132202;0.00493334
3.01170349;0.00459808
3.01208496;0.00311029
3.01246643;0.00393631
3.0128479;0.00912855
3.01322937;0.01525952
3.01361084;0.01817437
3.01399231;0.01708256
3.01437378;0.01596822
3.01475525;0.01645417
3.01513672;0.01588596
3.01551819;0.01228343
3.01589966;0.01141692
3.01628113;0.01677329
3.0166626;0.0191902
3.01704407;0.01737991
3.01742554;0.01549733
3.01780701;0.01390163
3.01818848;0.013001
3.01856995;0.01398485
3.01895142;0.01375277
3.01933289;0.01092938
3.01971436;0.00804433
3.02009583;0.00659453
3.02047729;0.00712941
3.02085876;0.00614397
3.02124023;0.00368857
3.0216217;0.00087771
3.02200317;0.00524902
3.02238464;0.00779035
3.02276611;0.0092655
3.02314758;0.00880119
3.02352905;0.01162243
3.02391052;0.01469242
3.02429199;0.01826074
3.02467346;0.02041744
3.02505493;0.01614564
3.0254364;0.01028936
3.02581787;0.00871411
3.02619934;0.01211408
3.02658081;0.01869195
3.02696228;0.02211221
3.02734375;0.0166134
3.02772522;0.00740017
3.02810669;0.00297908
3.02848816;0.00771199
3.02886963;0.01128799
3.0292511;0.01279309
3.02963257;0.01577552
3.03001404;0.02006714
3.03039551;0.02260119
3.03077698;0.02225758
3.03115845;0.01739136
3.03153992;0.01094289
3.03192139;0.01104367
3.03230286;0.01548966
3.03268433;0.01854258
3.0330658;0.01663292
3.03344727;0.01124279
3.03382874;0.00613785
3.03421021;0.00198995
3.03459167;0.00802041
3.03497314;0.00974018
3.03535461;0.00967117
3.03573608;0.0069326
3.03611755;0.00302327
3.03649902;0.00340071
3.03688049;0.00392502
3.03726196;0.00272036
3.03764343;0.00784193
3.0380249;0.01351034
3.03840637;0.01770496
3.03878784;0.01757313
3.03916931;0.01408381
3.03955078;0.01074722
3.03993225;0.00705616
3.04031372;0.00661425
3.04069519;0.00726886
3.04107666;0.0047713
3.04145813;0.00864551
3.0418396;0.01481344
3.04222107;0.01778167
3.04260254;0.01467719
3.04298401;0.01059301
3.04336548;0.01073366
3.04374695;0.00842957
3.04412842;0.0081903
3.04450989;0.00702153
3.04489136;0.0051954
3.04527283;0.00613218
3.0456543;0.00750022
3.04603577;0.0095946
3.04641724;0.00824046
3.04679871;0.00383605
3.04718018;0.00705423
3.04756165;0.01463699
3.04794312;0.01929802
3.04832458;0.02005271
3.04870605;0.01370136
3.04908752;0.00397792
3.04946899;0.00301723
3.04985046;0.00463478
3.05023193;0.00482948
3.0506134;0.00621914
3.05099487;0.01257878
3.05137634;0.01276544
3.05175781;0.00839436
3.05213928;0.00872028
3.05252075;0.01197357
3.05290222;0.01337133
3.05328369;0.01639462
3.05366516;0.02031603
3.05404663;0.02073588
3.0544281;0.01754119
3.05480957;0.01241442
3.05519104;0.0053929
3.05557251;0.00293695
3.05595398;0.00269719
3.05633545;0.00383919
3.05671692;0.00270069
3.05709839;0.00101551
3.05747986;0.00425558
3.05786133;0.00894622
3.0582428;0.01290535
3.05862427;0.01452997
3.05900574;0.01995623
3.05938721;0.02230888
3.05976868;0.01609124
3.06015015;0.00950287
3.06053162;0.00518322
3.06091309;0.00406281
3.06129456;0.008683
3.06167603;0.01149329
3.0620575;0.01475799
3.06243896;0.01686766
3.06282043;0.01433697
3.0632019;0.00821115
3.06358337;0.00338258
3.06396484;0.00529435
3.06434631;0.01127116
3.06472778;0.01477761
3.06510925;0.00921511
3.06549072;0.00538671
3.06587219;0.00497015
3.06625366;0.0048329
3.06663513;0.00683921
3.0670166;0.00441139
3.06739807;0.00144019
3.06777954;0.00834088
3.06816101;0.01418575
3.06854248;0.01658922
3.06892395;0.01489148
3.06930542;0.01030077
3.06968689;0.00719142
3.07006836;0.00825738
3.07044983;0.01139014
3.0708313;0.01328081
3.07121277;0.01592498
3.07159424;0.01741628
3.07197571;0.01662492
3.07235718;0.01418492
3.07273865;0.01133323
3.07312012;0.00857913
3.07350159;0.00323344
3.07388306;0.00599357
3.07426453;0.01268924
3.074646;0.01914883
3.07502747;0.02055366
3.07540894;0.01756052
3.07579041;0.01691069
3.07617188;0.0169164
3.07655334;0.01711921
3.07693481;0.01960023
3.07731628;0.02150109
3.07769775;0.02055554
3.07807922;0.01761465
3.07846069;0.01344647
3.07884216;0.00759032
3.07922363;0.00371432
3.0796051;0.00421255
3.07998657;0.00729028
3.08036804;0.00868065
3.08074951;0.01034274
3.08113098;0.01401506
3.08151245;0.0179099
3.08189392;0.02522824
3.08227539;0.04736597
3.08265686;0.1111529
3.08303833;0.1930292
3.0834198;0.2142653
3.08380127;0.2011705
3.08418274;0.1612718
3.08456421;0.06824668
3.08494568;0.0136029
3.08532715;0.02274472
3.08570862;0.02457461
3.08609009;0.0237828
3.08647156;0.0235088
3.08685303;0.02333997
3.0872345;0.02344484
3.08761597;0.02070896
3.08799744;0.01381296
3.08837891;0.00948621
3.08876038;0.00925216
3.08914185;0.00738232
3.08952332;0.0094282
3.08990479;0.01334547
3.09028625;0.01502213
3.09066772;0.01558574
3.09104919;0.01545368
3.09143066;0.01573662
3.09181213;0.01603353
3.0921936;0.01283716
3.09257507;0.00668973
3.09295654;0.00334562
3.09333801;0.00994822
3.09371948;0.01493732
3.09410095;0.01481876
3.09448242;0.01269208
3.09486389;0.01103469
3.09524536;0.00965205
3.09562683;0.0077653
3.0960083;0.00476314
3.09638977;0.00853177
3.09677124;0.01503209
3.09715271;0.0216932
3.09753418;0.02733034
3.09791565;0.02612677
3.09829712;0.02043193
3.09867859;0.01569975
3.09906006;0.01127711
3.09944153;0.00956373
3.099823;0.01256124
3.10020447;0.01487315
3.10058594;0.01357195
3.10096741;0.01106818
3.10134888;0.01030623
3.10173035;0.01070673
3.10211182;0.00990104
3.10249329;0.00823586
3.10287476;0.0049895
3.10325623;0.00442153
3.1036377;0.00286625
3.10401917;0.00338169
